Pattern,ItemIDs,Utility,Size
CRS_ELAPSED_TIME=VeryLow + O_LONGITUDE=High + O_TEMP=High + D_PRCP=VeryLow,"[1248, 1291, 1256, 1273]",10987,4
O_TEMP=Low + O_LATITUDE=VeryLow + O_PRCP=VeryLow,"[1254, 1283, 1258]",10987,3
DEST_INDEX=ATL + D_LONGITUDE=High,"[1099, 1301]",10986,2
D_LONGITUDE=VeryHigh + CRS_ELAPSED_TIME=Low + O_TEMP=High + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1302, 1249, 1256, 1258, 1273]",10985,5
CRS_ELAPSED_TIME=VeryLow + CRS_DEP_TIME_MIN=Mid + O_TEMP=Mid + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1248, 1240, 1255, 1258, 1273]",10984,5
O_LATITUDE=Low + D_LONGITUDE=Mid + CRS_ELAPSED_TIME=Low + O_PRCP=VeryLow,"[1284, 1300, 1249, 1258]",10983,4
O_WSPD=High + CRS_ELAPSED_TIME=VeryLow + O_LONGITUDE=Mid + D_PRCP=VeryLow,"[1266, 1248, 1290, 1273]",10983,4
OP_CARRIER=OH + O_WSPD=Low + O_LONGITUDE=High + CRS_ELAPSED_TIME=Low,"[11, 1264, 1291, 1249]",10983,4
CRS_ARR_TIME_MIN=VeryLow + CRS_DEP_TIME_MIN=VeryLow + CRS_ELAPSED_TIME=Low + O_WSPD=Mid + D_PRCP=VeryLow,"[1243, 1238, 1249, 1265, 1273]",10982,5
FL_DAY=14,[914],10982,1
O_WSPD=VeryLow + D_LATITUDE=Low + O_LONGITUDE=Low,"[1263, 1294, 1289]",10980,3
O_WSPD=High + O_TEMP=High + D_WSPD=Mid,"[1266, 1256, 1280]",10980,3
ORIGIN_INDEX=SEA + O_LONGITUDE=VeryLow + O_WSPD=Mid + D_PRCP=VeryLow,"[1073, 1288, 1265, 1273]",10980,4
ORIGIN_INDEX=SEA + D_LATITUDE=VeryHigh + D_LONGITUDE=VeryLow + O_LONGITUDE=VeryLow,"[1073, 1297, 1298, 1288]",10980,4
ORIGIN_INDEX=SEA + O_LONGITUDE=VeryLow + O_TEMP=Low + D_PRCP=VeryLow,"[1073, 1288, 1254, 1273]",10979,4
O_TEMP=Low + OP_CARRIER=WN + O_LONGITUDE=Low,"[1254, 14, 1289]",10979,3
O_LONGITUDE=VeryLow + CRS_DEP_TIME_MIN=Low + D_LONGITUDE=Low,"[1288, 1239, 1299]",10979,3
D_TEMP=High + O_LONGITUDE=High + CRS_ELAPSED_TIME=Low,"[1271, 1291, 1249]",10978,3
CRS_ARR_TIME_MIN=VeryLow + D_LATITUDE=VeryLow,"[1243, 1293]",10977,2
ORIGIN_INDEX=SEA + D_LONGITUDE=VeryLow + O_LONGITUDE=VeryLow + CRS_ELAPSED_TIME=VeryLow + O_TEMP=Low + D_PRCP=VeryLow,"[1073, 1298, 1288, 1248, 1254, 1273]",10974,6
FL_DAY=15 + O_LONGITUDE=Low + D_PRCP=VeryLow,"[915, 1289, 1273]",10974,3
DEST_INDEX=SFO + D_LONGITUDE=VeryLow + O_LONGITUDE=Low + D_PRCP=VeryLow,"[1219, 1298, 1289, 1273]",10974,4
FL_DAY=30 + CRS_ARR_TIME_MIN=VeryLow + CRS_DEP_TIME_MIN=VeryLow + O_PRCP=VeryLow + D_PRCP=VeryLow,"[930, 1243, 1238, 1258, 1273]",10973,5
D_TEMP=VeryLow + D_LONGITUDE=Mid + O_LONGITUDE=Low + D_PRCP=VeryLow,"[1268, 1300, 1289, 1273]",10973,4
O_TEMP=VeryHigh + O_LATITUDE=VeryLow + OP_CARRIER=WN + O_LONGITUDE=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1257, 1283, 14, 1289, 1258, 1273]",10972,6
OP_CARRIER=YX + CRS_DEP_TIME_MIN=Low + CRS_ELAPSED_TIME=Low,"[15, 1239, 1249]",10971,3
CRS_ELAPSED_TIME=VeryLow + CRS_DEP_TIME_MIN=Mid + O_LONGITUDE=High + D_LONGITUDE=High,"[1248, 1240, 1291, 1301]",10970,4
OP_CARRIER=OH + O_WSPD=Low,"[11, 1264]",10970,2
CRS_ARR_TIME_MIN=VeryLow + CRS_DEP_TIME_MIN=VeryLow + D_LATITUDE=Low + D_LONGITUDE=Low,"[1243, 1238, 1294, 1299]",10968,4
CRS_ARR_TIME_MIN=VeryLow + O_WSPD=High + CRS_DEP_TIME_MIN=VeryLow + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1243, 1266, 1238, 1258, 1273]",10968,5
D_LONGITUDE=VeryLow + D_LATITUDE=VeryLow + OP_CARRIER=WN,"[1298, 1293, 14]",10968,3
O_TEMP=Mid + O_LONGITUDE=High + D_WSPD=Mid + D_PRCP=VeryLow,"[1255, 1291, 1280, 1273]",10967,4
D_LATITUDE=Mid + CRS_ARR_TIME_MIN=Low + CRS_DEP_TIME_MIN=Low + O_LONGITUDE=Mid + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1295, 1244, 1239, 1290, 1258, 1273]",10966,6
OP_CARRIER=OO + O_LONGITUDE=VeryLow + O_TEMP=Low + D_TEMP=Low,"[12, 1288, 1254, 1269]",10966,4
O_LATITUDE=VeryLow + D_TEMP=VeryLow + O_TEMP=Mid + O_PRCP=VeryLow,"[1283, 1268, 1255, 1258]",10965,4
O_LONGITUDE=VeryLow + CRS_DEP_TIME_MIN=Low + O_LATITUDE=Mid + D_PRCP=VeryLow,"[1288, 1239, 1285, 1273]",10965,4
CRS_ARR_TIME_MIN=VeryLow + O_LONGITUDE=High + CRS_ELAPSED_TIME=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1243, 1291, 1249, 1258, 1273]",10964,5
D_LONGITUDE=VeryLow + O_LONGITUDE=VeryLow + D_LATITUDE=VeryLow + O_LATITUDE=VeryLow + O_TEMP=High + D_PRCP=VeryLow,"[1298, 1288, 1293, 1283, 1256, 1273]",10962,6
CRS_ARR_TIME_MIN=VeryLow + O_WSPD=Low + O_TEMP=High + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1243, 1264, 1256, 1258, 1273]",10962,5
FL_WEEK=6 + O_LONGITUDE=Mid + O_TEMP=High + D_PRCP=VeryLow,"[937, 1290, 1256, 1273]",10962,4
D_LONGITUDE=VeryLow + CRS_ELAPSED_TIME=VeryLow + O_TEMP=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1298, 1248, 1254, 1258, 1273]",10961,5
O_WSPD=VeryLow + D_LONGITUDE=VeryLow + O_LONGITUDE=VeryLow + CRS_ELAPSED_TIME=VeryLow,"[1263, 1298, 1288, 1248]",10959,4
CRS_ARR_TIME_MIN=VeryLow + CRS_DEP_TIME_MIN=VeryLow + O_WSPD=Low + D_LONGITUDE=Mid + D_PRCP=VeryLow,"[1243, 1238, 1264, 1300, 1273]",10959,5
D_TEMP=Mid + O_WSPD=Low + O_TEMP=High + D_PRCP=VeryLow,"[1270, 1264, 1256, 1273]",10958,4
O_TEMP=Mid + O_WSPD=Low + D_WSPD=Mid + D_PRCP=VeryLow,"[1255, 1264, 1280, 1273]",10956,4
O_LATITUDE=VeryLow + CRS_DEP_TIME_MIN=VeryLow + O_LONGITUDE=Low + D_PRCP=VeryLow,"[1283, 1238, 1289, 1273]",10953,4
O_LATITUDE=Low + O_LONGITUDE=High + D_WSPD=Mid + D_PRCP=VeryLow,"[1284, 1291, 1280, 1273]",10952,4
O_TEMP=VeryHigh + D_WSPD=High + O_LONGITUDE=Mid + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1257, 1281, 1290, 1258, 1273]",10951,5
ORIGIN_INDEX=SEA + O_LATITUDE=VeryHigh + D_LONGITUDE=VeryLow + CRS_ELAPSED_TIME=VeryLow,"[1073, 1287, 1298, 1248]",10950,4
FL_DAY=13 + O_LONGITUDE=VeryLow + O_PRCP=VeryLow,"[913, 1288, 1258]",10949,3
ORIGIN_INDEX=ATL + O_TEMP=Mid + O_LATITUDE=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[948, 1255, 1284, 1258, 1273]",10948,5
D_LONGITUDE=VeryLow + OP_CARRIER=WN + O_LONGITUDE=Mid + D_PRCP=VeryLow,"[1298, 14, 1290, 1273]",10948,4
CRS_DEP_TIME_MIN=Low + D_LONGITUDE=High + CRS_ELAPSED_TIME=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1239, 1301, 1249, 1258, 1273]",10947,5
O_TEMP=Mid + O_WSPD=Low + O_LONGITUDE=Low + D_PRCP=VeryLow,"[1255, 1264, 1289, 1273]",10947,4
D_TEMP=Mid + D_LONGITUDE=Mid + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1270, 1300, 1258, 1273]",10946,4
ORIGIN_INDEX=SEA + D_LONGITUDE=VeryLow + O_LONGITUDE=VeryLow + CRS_ELAPSED_TIME=VeryLow + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1073, 1298, 1288, 1248, 1258, 1273]",10946,6
D_LATITUDE=Low + O_TEMP=Mid + O_LONGITUDE=High + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1294, 1255, 1291, 1258, 1273]",10946,5
CRS_DEP_TIME_MIN=VeryLow + O_LONGITUDE=High + O_WSPD=Mid + O_PRCP=VeryLow,"[1238, 1291, 1265, 1258]",10945,4
O_LATITUDE=VeryHigh + OP_CARRIER=OO + D_LONGITUDE=VeryLow + O_LONGITUDE=VeryLow + D_PRCP=VeryLow,"[1287, 12, 1298, 1288, 1273]",10944,5
CRS_DEP_TIME_MIN=Mid + O_LATITUDE=VeryLow + OP_CARRIER=WN + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1240, 1283, 14, 1258, 1273]",10943,5
OP_CARRIER=UA + D_LATITUDE=VeryLow + D_LONGITUDE=Mid + O_PRCP=VeryLow,"[13, 1293, 1300, 1258]",10941,4
D_LATITUDE=Mid + O_LATITUDE=VeryLow + O_LONGITUDE=Mid + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1295, 1283, 1290, 1258, 1273]",10941,5
CRS_DEP_TIME_MIN=Mid + O_LONGITUDE=Low + D_WSPD=Mid,"[1240, 1289, 1280]",10940,3
O_LONGITUDE=VeryLow + D_TEMP=VeryLow + O_WSPD=Low,"[1288, 1268, 1264]",10940,3
CRS_ELAPSED_TIME=VeryLow + OP_CARRIER=WN + O_LONGITUDE=Mid + D_PRCP=VeryLow,"[1248, 14, 1290, 1273]",10940,4
O_LATITUDE=VeryLow + D_TEMP=VeryLow + O_LONGITUDE=High + O_TEMP=High,"[1283, 1268, 1291, 1256]",10939,4
OP_CARRIER=HA + O_LONGITUDE=VeryLow + CRS_ELAPSED_TIME=VeryLow + D_LATITUDE=VeryLow + O_LATITUDE=VeryLow + O_PRCP=VeryLow,"[8, 1288, 1248, 1293, 1283, 1258]",10938,6
FL_DAY=23 + O_LONGITUDE=High + O_TEMP=High + O_PRCP=VeryLow,"[923, 1291, 1256, 1258]",10937,4
ORIGIN_INDEX=SEA + O_LATITUDE=VeryHigh + O_LONGITUDE=VeryLow + CRS_ELAPSED_TIME=VeryLow + D_PRCP=VeryLow,"[1073, 1287, 1288, 1248, 1273]",10937,5
FL_WEEK=7 + D_TEMP=Mid + O_LONGITUDE=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[938, 1270, 1289, 1258, 1273]",10937,5
O_WSPD=VeryLow + CRS_DEP_TIME_MIN=Mid + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1263, 1240, 1258, 1273]",10935,4
CRS_ARR_TIME_MIN=VeryLow + O_LONGITUDE=Mid + D_LONGITUDE=High + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1243, 1290, 1301, 1258, 1273]",10935,5
DEST_INDEX=ATL + D_LATITUDE=Low + D_LONGITUDE=High + CRS_ELAPSED_TIME=Low + O_PRCP=VeryLow,"[1099, 1294, 1301, 1249, 1258]",10934,5
OP_CARRIER=OO + D_WSPD=High + O_PRCP=VeryLow,"[12, 1281, 1258]",10933,3
D_TEMP=Mid + CRS_ARR_TIME_MIN=Low + O_LONGITUDE=Mid + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1270, 1244, 1290, 1258, 1273]",10931,5
O_WSPD=VeryLow + D_TEMP=VeryLow + O_LONGITUDE=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1263, 1268, 1289, 1258, 1273]",10931,5
CRS_ARR_TIME_MIN=Low + CRS_DEP_TIME_MIN=VeryLow + D_LONGITUDE=Low + O_LONGITUDE=Low + D_PRCP=VeryLow,"[1244, 1238, 1299, 1289, 1273]",10929,5
O_LONGITUDE=VeryLow + D_LATITUDE=VeryLow + O_LATITUDE=VeryLow + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1288, 1293, 1283, 1258, 1273]",10929,5
ORIGIN_INDEX=ATL + CRS_ELAPSED_TIME=VeryLow + O_LONGITUDE=High + D_WSPD=Mid + O_PRCP=VeryLow + D_PRCP=VeryLow,"[948, 1248, 1291, 1280, 1258, 1273]",10928,6
O_LONGITUDE=VeryLow + D_LATITUDE=Low + D_LONGITUDE=Low + O_PRCP=VeryLow,"[1288, 1294, 1299, 1258]",10927,4
D_WSPD=VeryLow + O_LONGITUDE=Mid + D_LONGITUDE=High,"[1278, 1290, 1301]",10922,3
CRS_DEP_TIME_MIN=Mid + D_LONGITUDE=Mid + O_LONGITUDE=Low + O_PRCP=VeryLow,"[1240, 1300, 1289, 1258]",10922,4
O_LONGITUDE=High + O_PRCP=VeryLow,"[1291, 1258]",109210,2
CRS_ARR_TIME_MIN=Mid + CRS_DEP_TIME_MIN=Low + O_LONGITUDE=Low + D_PRCP=VeryLow,"[1245, 1239, 1289, 1273]",10921,4
CRS_ARR_TIME_MIN=Mid + CRS_DEP_TIME_MIN=Mid + D_LONGITUDE=Mid + D_PRCP=VeryLow,"[1245, 1240, 1300, 1273]",10921,4
O_LATITUDE=Mid + O_WSPD=Low + O_LONGITUDE=High + D_PRCP=VeryLow,"[1285, 1264, 1291, 1273]",10920,4
D_LONGITUDE=VeryLow + O_LONGITUDE=VeryLow + CRS_ELAPSED_TIME=VeryLow + CRS_DEP_TIME_MIN=Low + D_PRCP=VeryLow,"[1298, 1288, 1248, 1239, 1273]",10920,5
O_TEMP=Low + CRS_DEP_TIME_MIN=Low + O_WSPD=Low + D_PRCP=VeryLow,"[1254, 1239, 1264, 1273]",10919,4
O_TEMP=VeryHigh + OP_CARRIER=WN + D_LONGITUDE=Mid + O_LONGITUDE=Low + D_PRCP=VeryLow,"[1257, 14, 1300, 1289, 1273]",10918,5
CRS_ELAPSED_TIME=VeryLow + CRS_ARR_TIME_MIN=Low + O_LONGITUDE=Low,"[1248, 1244, 1289]",10917,3
O_WSPD=High + CRS_DEP_TIME_MIN=VeryLow + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1266, 1238, 1258, 1273]",10917,4
D_LONGITUDE=VeryLow + D_TEMP=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1298, 1269, 1258, 1273]",10917,4
CRS_DEP_TIME_MIN=Mid + OP_CARRIER=WN + D_LONGITUDE=Low,"[1240, 14, 1299]",10916,3
D_LONGITUDE=VeryLow + D_TEMP=Mid + OP_CARRIER=WN,"[1298, 1270, 14]",10915,3
ORIGIN_INDEX=SEA + O_LATITUDE=VeryHigh + O_LONGITUDE=VeryLow + D_LATITUDE=Low,"[1073, 1287, 1288, 1294]",10914,4
CRS_DEP_TIME_MIN=Low + D_LONGITUDE=High + CRS_ELAPSED_TIME=Low + O_PRCP=VeryLow,"[1239, 1301, 1249, 1258]",10913,4
CRS_ARR_TIME_MIN=Mid + CRS_DEP_TIME_MIN=Mid + O_LONGITUDE=High + D_PRCP=VeryLow,"[1245, 1240, 1291, 1273]",10913,4
O_TEMP=Mid + O_LATITUDE=Mid + D_LONGITUDE=High + O_PRCP=VeryLow,"[1255, 1285, 1301, 1258]",10911,4
D_WSPD=VeryLow + D_LATITUDE=Low + O_LONGITUDE=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1278, 1294, 1289, 1258, 1273]",10911,5
O_TEMP=Low + CRS_DEP_TIME_MIN=VeryLow + D_TEMP=Low,"[1254, 1238, 1269]",10910,3
FL_DAY=27 + CRS_DEP_TIME_MIN=VeryLow + O_LONGITUDE=Low,"[927, 1238, 1289]",10907,3
O_TEMP=Mid + O_LATITUDE=Mid + O_LONGITUDE=High,"[1255, 1285, 1291]",10907,3
D_LATITUDE=VeryLow + OP_CARRIER=WN + O_TEMP=High,"[1293, 14, 1256]",10907,3
FL_DAY=26 + CRS_ELAPSED_TIME=VeryLow + O_LATITUDE=Low + D_PRCP=VeryLow,"[926, 1248, 1284, 1273]",10906,4
D_LATITUDE=Mid + O_LATITUDE=VeryLow + OP_CARRIER=WN + O_LONGITUDE=Low + D_PRCP=VeryLow,"[1295, 1283, 14, 1289, 1273]",10906,5
CRS_DEP_TIME_MIN=VeryLow + O_LONGITUDE=Mid + O_WSPD=Mid + O_PRCP=VeryLow,"[1238, 1290, 1265, 1258]",10906,4
OP_CARRIER=YX + CRS_ARR_TIME_MIN=VeryLow + CRS_ELAPSED_TIME=VeryLow + CRS_DEP_TIME_MIN=VeryLow + O_PRCP=VeryLow + D_PRCP=VeryLow,"[15, 1243, 1248, 1238, 1258, 1273]",10905,6
CRS_ARR_TIME_MIN=Low + O_LATITUDE=VeryLow + O_LONGITUDE=High + O_PRCP=VeryLow,"[1244, 1283, 1291, 1258]",10904,4
O_LONGITUDE=VeryLow + O_LATITUDE=Low + D_LONGITUDE=Low + O_PRCP=VeryLow,"[1288, 1284, 1299, 1258]",10903,4
D_LATITUDE=Low + O_LATITUDE=Low + D_LONGITUDE=Low + D_PRCP=VeryLow,"[1294, 1284, 1299, 1273]",10902,4
CRS_ARR_TIME_MIN=Low + O_LATITUDE=VeryLow + CRS_DEP_TIME_MIN=Low + O_LONGITUDE=High + O_PRCP=VeryLow,"[1244, 1283, 1239, 1291, 1258]",10901,5
ORIGIN_INDEX=AUS + O_LATITUDE=VeryLow + O_LONGITUDE=Low,"[949, 1283, 1289]",10901,3
OP_CARRIER=UA + O_LONGITUDE=VeryLow + O_TEMP=Mid + D_PRCP=VeryLow,"[13, 1288, 1255, 1273]",10901,4
D_WSPD=High + O_LONGITUDE=High + O_TEMP=High,"[1281, 1291, 1256]",10900,3
CRS_ARR_TIME_MIN=Mid + CRS_DEP_TIME_MIN=Mid + D_LONGITUDE=Mid + O_PRCP=VeryLow,"[1245, 1240, 1300, 1258]",10900,4
D_WSPD=High + O_LATITUDE=Low + O_LONGITUDE=High + O_WSPD=Mid + D_PRCP=VeryLow,"[1281, 1284, 1291, 1265, 1273]",10900,5
O_LATITUDE=VeryHigh + D_LATITUDE=VeryHigh + O_LONGITUDE=VeryLow + O_WSPD=Mid,"[1287, 1297, 1288, 1265]",10900,4
O_TEMP=VeryHigh + CRS_ELAPSED_TIME=VeryLow + O_LATITUDE=VeryLow + D_PRCP=VeryLow,"[1257, 1248, 1283, 1273]",10899,4
D_TEMP=High + CRS_ELAPSED_TIME=Low + O_TEMP=High + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1271, 1249, 1256, 1258, 1273]",10899,5
D_LONGITUDE=VeryLow + O_LONGITUDE=VeryLow + CRS_ELAPSED_TIME=VeryLow + CRS_ARR_TIME_MIN=Low + D_PRCP=VeryLow,"[1298, 1288, 1248, 1244, 1273]",10898,5
D_TEMP=Mid + O_LONGITUDE=High + CRS_ELAPSED_TIME=Low + D_PRCP=VeryLow,"[1270, 1291, 1249, 1273]",10898,4
D_TEMP=Mid + O_LATITUDE=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1270, 1284, 1258, 1273]",10897,4
D_LONGITUDE=VeryLow + O_LATITUDE=VeryLow + OP_CARRIER=WN + O_PRCP=VeryLow,"[1298, 1283, 14, 1258]",10896,4
O_LATITUDE=Low + OP_CARRIER=WN + CRS_ELAPSED_TIME=Low,"[1284, 14, 1249]",10896,3
OP_CARRIER=OO + O_WSPD=Mid + O_PRCP=VeryLow,"[12, 1265, 1258]",10896,3
CRS_ELAPSED_TIME=VeryLow + CRS_ARR_TIME_MIN=Low + CRS_DEP_TIME_MIN=Low + O_LONGITUDE=Mid + O_PRCP=VeryLow,"[1248, 1244, 1239, 1290, 1258]",10896,5
O_WSPD=VeryLow + OP_CARRIER=WN + CRS_ELAPSED_TIME=Low + O_PRCP=VeryLow,"[1263, 14, 1249, 1258]",10895,4
D_LATITUDE=Low + O_LONGITUDE=High + O_WSPD=Mid + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1294, 1291, 1265, 1258, 1273]",10894,5
D_LATITUDE=VeryLow + CRS_ARR_TIME_MIN=Low + CRS_DEP_TIME_MIN=VeryLow + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1293, 1244, 1238, 1258, 1273]",10894,5
CRS_ELAPSED_TIME=VeryLow + O_LATITUDE=Low + D_LONGITUDE=Mid + O_LONGITUDE=High + D_WSPD=Mid,"[1248, 1284, 1300, 1291, 1280]",10893,5
CRS_ARR_TIME_MIN=VeryLow + D_TEMP=Mid + CRS_DEP_TIME_MIN=VeryLow + D_LONGITUDE=Mid + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1243, 1270, 1238, 1300, 1258, 1273]",10893,6
D_LATITUDE=Mid + CRS_ARR_TIME_MIN=Low + O_LONGITUDE=Low,"[1295, 1244, 1289]",10892,3
O_TEMP=Mid + O_LATITUDE=Mid + O_LONGITUDE=High + O_PRCP=VeryLow,"[1255, 1285, 1291, 1258]",10892,4
OP_CARRIER=YX + FL_WEEK=7 + CRS_ELAPSED_TIME=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[15, 938, 1249, 1258, 1273]",10891,5
CRS_ELAPSED_TIME=VeryLow + O_LATITUDE=VeryLow + D_LATITUDE=Low + O_PRCP=VeryLow,"[1248, 1283, 1294, 1258]",10890,4
OP_CARRIER=OO + O_WSPD=VeryLow + O_LONGITUDE=VeryLow + O_PRCP=VeryLow + D_PRCP=VeryLow,"[12, 1263, 1288, 1258, 1273]",10890,5
ORIGIN_INDEX=BOS + O_TEMP=High + D_PRCP=VeryLow,"[958, 1256, 1273]",10890,3
ORIGIN_INDEX=ATL + CRS_ELAPSED_TIME=VeryLow + O_LATITUDE=Low + D_TEMP=Low + O_LONGITUDE=High + O_PRCP=VeryLow + D_PRCP=VeryLow,"[948, 1248, 1284, 1269, 1291, 1258, 1273]",10887,7
D_LATITUDE=VeryHigh + O_LONGITUDE=VeryLow + O_WSPD=Mid + O_PRCP=VeryLow,"[1297, 1288, 1265, 1258]",10887,4
D_LONGITUDE=VeryLow + O_TEMP=Mid + CRS_ELAPSED_TIME=Low + O_PRCP=VeryLow,"[1298, 1255, 1249, 1258]",10887,4
ORIGIN_INDEX=SAT + O_LATITUDE=VeryLow + O_LONGITUDE=Low + D_PRCP=VeryLow,"[1067, 1283, 1289, 1273]",10885,4
FL_DAY=25 + O_TEMP=High + D_PRCP=VeryLow,"[925, 1256, 1273]",10885,3
O_LATITUDE=Low + O_LONGITUDE=High + D_LONGITUDE=High,"[1284, 1291, 1301]",10884,3
CRS_ELAPSED_TIME=VeryLow + D_LATITUDE=Low + O_LONGITUDE=Mid + D_LONGITUDE=High,"[1248, 1294, 1290, 1301]",10884,4
O_LATITUDE=VeryHigh + O_LONGITUDE=Low,"[1287, 1289]",10880,2
D_LATITUDE=VeryLow + CRS_DEP_TIME_MIN=Mid,"[1293, 1240]",10880,2
O_LONGITUDE=VeryLow + O_TEMP=Low + D_TEMP=VeryLow + O_WSPD=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1288, 1254, 1268, 1264, 1258, 1273]",10879,6
D_LATITUDE=Mid + CRS_ARR_TIME_MIN=Low + CRS_DEP_TIME_MIN=Low,"[1295, 1244, 1239]",10877,3
CRS_ARR_TIME_MIN=Low + OP_CARRIER=WN + O_WSPD=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1244, 14, 1264, 1258, 1273]",10877,5
CRS_ARR_TIME_MIN=VeryLow + CRS_DEP_TIME_MIN=VeryLow + O_LONGITUDE=Mid + CRS_ELAPSED_TIME=Low,"[1243, 1238, 1290, 1249]",10877,4
O_TEMP=Mid + D_TEMP=Low + O_LONGITUDE=High + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1255, 1269, 1291, 1258, 1273]",10875,5
O_WSPD=VeryLow + CRS_DEP_TIME_MIN=Mid,"[1263, 1240]",10874,2
O_LONGITUDE=VeryLow + CRS_ELAPSED_TIME=VeryLow + CRS_ARR_TIME_MIN=Low + O_PRCP=VeryLow,"[1288, 1248, 1244, 1258]",10874,4
DEST_INDEX=ATL + D_LATITUDE=Low + D_LONGITUDE=High + CRS_ELAPSED_TIME=Low,"[1099, 1294, 1301, 1249]",10872,4
FL_WEEK=4 + OP_CARRIER=WN + O_TEMP=High + D_PRCP=VeryLow,"[935, 14, 1256, 1273]",10872,4
O_LATITUDE=VeryHigh + D_LATITUDE=VeryHigh + D_LONGITUDE=VeryLow + O_LONGITUDE=VeryLow + D_TEMP=VeryLow,"[1287, 1297, 1298, 1288, 1268]",10872,5
D_LONGITUDE=VeryLow + CRS_ARR_TIME_MIN=VeryLow + CRS_DEP_TIME_MIN=VeryLow + O_PRCP=VeryLow,"[1298, 1243, 1238, 1258]",10872,4
ORIGIN_INDEX=SFO + OP_CARRIER=UA + O_LONGITUDE=VeryLow + O_TEMP=Mid + O_LATITUDE=Mid + D_PRCP=VeryLow,"[1074, 13, 1288, 1255, 1285, 1273]",10871,6
O_LONGITUDE=VeryLow + O_TEMP=Mid + OP_CARRIER=WN + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1288, 1255, 14, 1258, 1273]",10871,5
CRS_ELAPSED_TIME=Mid + OP_CARRIER=OO + O_LONGITUDE=Mid,"[1250, 12, 1290]",10871,3
FL_WEEK=5 + O_TEMP=Mid + O_PRCP=VeryLow + D_PRCP=VeryLow,"[936, 1255, 1258, 1273]",10870,4
O_TEMP=Mid + CRS_DEP_TIME_MIN=Low + O_LONGITUDE=High,"[1255, 1239, 1291]",10869,3
D_WSPD=VeryLow + O_TEMP=Low + O_LONGITUDE=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1278, 1254, 1289, 1258, 1273]",10868,5
O_LATITUDE=Low + O_LONGITUDE=High + CRS_ELAPSED_TIME=Low + O_WSPD=Mid + D_PRCP=VeryLow,"[1284, 1291, 1249, 1265, 1273]",10867,5
FL_DAY=29 + OP_CARRIER=WN + O_PRCP=VeryLow,"[929, 14, 1258]",10867,3
D_LATITUDE=Low + D_LONGITUDE=Low + CRS_ELAPSED_TIME=Low + O_LONGITUDE=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1294, 1299, 1249, 1289, 1258, 1273]",10865,6
O_TEMP=High + O_LONGITUDE=Low + D_WSPD=Mid + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1256, 1289, 1280, 1258, 1273]",10865,5
O_LATITUDE=Mid + O_LONGITUDE=High + O_TEMP=High + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1285, 1291, 1256, 1258, 1273]",10863,5
CRS_ELAPSED_TIME=VeryLow + O_TEMP=Low + O_LONGITUDE=High,"[1248, 1254, 1291]",10863,3
CRS_ELAPSED_TIME=VeryLow + D_LATITUDE=VeryLow + O_LATITUDE=Low + D_LONGITUDE=Low + O_LONGITUDE=Low + O_PRCP=VeryLow + D_PRCP=VeryLow,"[1248, 1293, 1284, 1299, 1289, 1258, 1273]",10862,7
OP_CARRIER=OO + D_LATITUDE=Low + O_WSPD=Low + O_LONGITUDE=Low,"[12, 1294, 1264, 1289]",10861,4
